date,timestamp,touch_type,touch_price,close_at_touch,continuation_move_pct,reversal_move_pct,open_position,day_of_week,continuation_move_pct_60min,reversal_move_pct_60min
2015-12-04,2015-12-04 13:09:00,Previous High,114.96,115.0,0.1044,-0.0609,Between Previous High and Low,Friday,0.1044,-0.1392
2015-12-08,2015-12-08 10:37:00,Previous Low,114.07,114.09,0.3068,-0.0526,Below Previous Low,Tuesday,0.7452,-0.0526
2015-12-09,2015-12-09 11:49:00,Previous Low,113.38,113.431,-0.0087,0.1764,Between Previous High and Low,Wednesday,-0.9437,0.2029
2015-12-14,2015-12-14 09:31:00,Previous Low,110.72,110.6507,-0.0903,0.4335,Between Previous High and Low,Monday,-0.569,0.5058
2015-12-16,2015-12-16 09:31:00,Previous High,113.28,113.24,-0.0265,-0.2383,Between Previous High and Low,Wednesday,-0.0265,-0.8121
2015-12-16,2015-12-16 14:00:00,Previous Low,112.17,112.19,-0.1516,0.9628,Between Previous High and Low,Wednesday,-0.1516,1.4888
2015-12-17,2015-12-17 09:35:00,Previous High,114.17,114.17,-0.1664,0.0788,Above Previous High,Thursday,-0.4993,0.0788
2015-12-22,2015-12-22 11:25:00,Previous High,111.08,111.1,0.0113,0.1891,Above Previous High,Tuesday,-0.0016,0.4051
2015-12-24,2015-12-24 09:30:00,Previous High,112.69,112.6862,0.1509,-0.0177,Between Previous High and Low,Thursday,0.1509,-0.1331
2015-12-28,2015-12-28 15:59:00,Previous Low,112.54,112.51,0.0444,-0.0355,Below Previous Low,Monday,0.0444,-0.0355
2016-01-05,2016-01-05 09:40:00,Previous High,109.66,109.68,0.0182,0.3283,Above Previous High,Tuesday,-0.3739,0.3283
2016-01-06,2016-01-06 11:21:00,Previous Low,108.8,108.8,0.0827,-0.1103,Below Previous Low,Wednesday,0.0827,-0.3768
2016-01-08,2016-01-08 11:27:00,Previous Low,104.81,104.79,-0.3816,0.0382,Between Previous High and Low,Friday,-0.3816,0.8778
2016-01-11,2016-01-11 10:54:00,Previous Low,103.88,103.82,-0.231,0.0385,Between Previous High and Low,Monday,-0.3899,0.5102
2016-01-12,2016-01-12 10:51:00,Previous High,105.06,105.08,-0.0,0.3331,Above Previous High,Tuesday,-0.4093,0.3331
2016-01-13,2016-01-13 09:31:00,Previous High,106.08,106.07,0.1414,-0.2168,Between Previous High and Low,Wednesday,0.1414,-0.839
2016-01-13,2016-01-13 12:59:00,Previous Low,104.08,104.15,-0.0673,0.1729,Between Previous High and Low,Wednesday,-1.1145,0.2402
2016-01-14,2016-01-14 09:39:00,Previous Low,101.74,101.72,-0.2359,0.3244,Between Previous High and Low,Thursday,-1.0517,1.5235
2016-01-15,2016-01-15 09:31:00,Previous Low,100.67,100.82,0.8195,0.1291,Below Previous Low,Friday,1.2615,0.1291
2016-01-19,2016-01-19 09:35:00,Previous High,101.94,101.95,-0.1275,0.2747,Above Previous High,Tuesday,-0.5297,0.3139
2016-01-20,2016-01-20 13:51:00,Previous Low,99.88,99.8,0.0901,-0.3694,Below Previous Low,Wednesday,0.2103,-0.6708
2016-01-21,2016-01-21 10:47:00,Previous High,101.83,101.839,0.0393,-0.3339,Between Previous High and Low,Thursday,0.0982,-0.7562
2016-01-25,2016-01-25 13:04:00,Previous High,103.81,103.87,0.1349,-0.0345,Between Previous High and Low,Monday,0.1734,-0.5298
2016-01-25,2016-01-25 15:24:00,Previous Low,102.5305,102.5,-0.1557,0.1751,Between Previous High and Low,Monday,-0.3809,0.1751
2016-01-26,2016-01-26 09:46:00,Previous Low,102.14,102.115,-0.372,0.0299,Between Previous High and Low,Tuesday,-0.372,0.8322
2016-01-27,2016-01-27 10:10:00,Previous Low,101.76,101.76,-0.285,0.0491,Between Previous High and Low,Wednesday,-0.3833,0.1278
2016-01-29,2016-01-29 09:35:00,Previous High,102.29,102.26,0.4693,-0.0391,Between Previous High and Low,Friday,0.9581,-0.0391
2016-02-01,2016-02-01 10:57:00,Previous High,104.17,104.145,0.0192,-0.192,Between Previous High and Low,Monday,0.048,-0.3408
2016-02-02,2016-02-02 09:41:00,Previous Low,103.23,103.305,-0.0061,0.2422,Between Previous High and Low,Tuesday,-0.0484,0.494
2016-02-03,2016-02-03 09:55:00,Previous Low,101.84,101.819,-0.6088,0.1767,Between Previous High and Low,Wednesday,-1.7675,0.1767
2016-02-05,2016-02-05 09:46:00,Previous Low,100.44,100.38,-0.3982,-0.0299,Between Previous High and Low,Friday,-1.0056,-0.01
2016-02-09,2016-02-09 09:49:00,Previous High,97.05,97.0,0.3112,-0.237,Between Previous High and Low,Tuesday,0.7522,-0.8655
2016-02-10,2016-02-10 09:54:00,Previous High,97.78,97.86,0.3579,0.0102,Between Previous High and Low,Wednesday,0.9307,-0.0716
2016-02-11,2016-02-11 09:58:00,Previous Low,96.55,96.47,0.0311,-0.5386,Below Previous Low,Thursday,0.0311,-0.9425
2016-02-12,2016-02-12 09:30:00,Previous High,97.32,97.49,-0.1028,0.4829,Above Previous High,Friday,-0.6062,0.4829
2016-02-18,2016-02-18 09:31:00,Previous High,102.64,102.63,-0.38,-0.0097,Above Previous High,Thursday,-0.5943,-0.0097
2016-02-19,2016-02-19 09:34:00,Previous Low,101.2,101.18,-0.0198,-0.5781,Below Previous Low,Friday,0.5435,-0.5781
2016-02-23,2016-02-23 10:07:00,Previous Low,102.48,102.51,-0.2732,0.039,Between Previous High and Low,Tuesday,-0.6831,0.039
2016-02-24,2016-02-24 14:08:00,Previous Low,101.51,101.551,0.4039,0.0296,Below Previous Low,Wednesday,0.6994,0.0296
2016-02-25,2016-02-25 09:37:00,Previous High,102.68,102.56,-0.4675,-0.0877,Above Previous High,Thursday,-0.8181,-0.0877
2016-02-26,2016-02-26 10:23:00,Previous High,103.63,103.63,-0.0868,0.2219,Above Previous High,Friday,-0.0868,0.3667
2016-02-29,2016-02-29 14:21:00,Previous Low,103.1835,103.09,-0.1197,0.1323,Between Previous High and Low,Monday,-0.5122,0.1323
2016-03-01,2016-03-01 10:23:00,Previous High,104.1,104.12,0.3458,0.0231,Between Previous High and Low,Tuesday,0.4995,0.0231
2016-03-02,2016-03-02 10:14:00,Previous High,105.82,105.8,0.0284,-0.1985,Between Previous High and Low,Wednesday,0.0284,-0.567
2016-03-03,2016-03-03 11:28:00,Previous Low,105.01,104.95,-0.1333,0.0095,Between Previous High and Low,Thursday,-0.1333,0.2076
2016-03-04,2016-03-04 09:30:00,Previous High,105.75,105.78,-0.5863,0.0662,Above Previous High,Friday,-0.7376,0.0662
2016-03-07,2016-03-07 09:34:00,Previous Low,104.97,105.07,0.0762,0.3168,Between Previous High and Low,Monday,-0.2953,0.3168
2016-03-08,2016-03-08 09:30:00,Previous Low,104.27,104.22,-0.2302,0.0384,Between Previous High and Low,Tuesday,-0.2302,0.5754
2016-03-09,2016-03-09 09:52:00,Previous Low,103.97,104.02,-0.0096,0.2982,Between Previous High and Low,Wednesday,-0.0096,0.8127
2016-03-10,2016-03-10 10:36:00,Previous High,104.89,104.8511,-0.2479,0.1716,Above Previous High,Thursday,-0.8676,0.2193
2016-03-11,2016-03-11 09:30:00,Previous High,105.86,105.83,0.0189,-0.2928,Between Previous High and Low,Friday,0.1134,-0.3779
2016-03-14,2016-03-14 10:30:00,Previous High,106.49,106.49,0.0657,-0.0704,Between Previous High and Low,Monday,0.2442,-0.0704
2016-03-15,2016-03-15 10:03:00,Previous Low,106.06,106.12,-0.1037,0.0556,Between Previous High and Low,Tuesday,-0.1037,0.4054
2016-03-16,2016-03-16 09:51:00,Previous High,106.75,106.77,0.0656,-0.0468,Between Previous High and Low,Wednesday,0.1593,-0.0469
2016-03-18,2016-03-18 09:49:00,Previous Low,106.87,106.89,-0.0655,0.131,Between Previous High and Low,Friday,-0.0655,0.4024
2016-03-21,2016-03-21 09:49:00,Previous High,107.635,107.622,0.0418,-0.367,Between Previous High and Low,Monday,0.0418,-0.4785
2016-03-22,2016-03-22 10:39:00,Previous High,107.89,107.93,0.0556,-0.0185,Between Previous High and Low,Tuesday,0.1576,-0.051
2016-03-23,2016-03-23 14:52:00,Previous Low,107.16,107.178,-0.0,0.0933,Between Previous High and Low,Wednesday,-0.1586,0.0933
2016-03-24,2016-03-24 10:00:00,Previous Low,106.99,106.93,-0.0187,-0.1542,Below Previous Low,Thursday,0.2243,-0.2243
2016-03-28,2016-03-28 09:33:00,Previous High,107.3,107.2938,-0.2516,0.0678,Above Previous High,Monday,-0.3541,0.1678
2016-03-29,2016-03-29 09:30:00,Previous Low,106.92,106.91,-0.1403,0.0655,Between Previous High and Low,Tuesday,-0.173,0.3648
2016-03-29,2016-03-29 11:26:00,Previous High,107.58,107.55,0.0186,-0.1022,Between Previous High and Low,Tuesday,0.3718,-0.1394
2016-03-31,2016-03-31 14:08:00,Previous Low,109.13,109.131,-0.0183,0.11,Between Previous High and Low,Thursday,-0.0916,0.1283
2016-04-01,2016-04-01 10:05:00,Previous Low,109.03,109.18,0.3394,0.1192,Below Previous Low,Friday,0.6879,0.0917
2016-04-01,2016-04-01 10:59:00,Previous High,109.69,109.71,0.082,-0.0365,Below Previous Low,Friday,0.2461,-0.0456
2016-04-04,2016-04-04 10:07:00,Previous High,110.4,110.4,0.0272,-0.2264,Between Previous High and Low,Monday,0.0272,-0.5888
2016-04-06,2016-04-06 10:43:00,Previous High,109.5,109.5,0.0639,-0.0822,Between Previous High and Low,Wednesday,0.4201,-0.0822
2016-04-07,2016-04-07 14:00:00,Previous Low,108.99,108.9808,-0.1835,0.0092,Between Previous High and Low,Thursday,-0.3487,0.0092
2016-04-11,2016-04-11 10:14:00,Previous High,110.02,109.951,-0.0182,-0.1182,Between Previous High and Low,Monday,-0.0182,-0.6181
2016-04-11,2016-04-11 15:57:00,Previous Low,108.615,108.63,-0.0322,0.0322,Between Previous High and Low,Monday,-0.0322,0.0322
2016-04-12,2016-04-12 09:33:00,Previous Low,108.58,108.5786,-0.1474,0.1566,Between Previous High and Low,Tuesday,-0.5204,0.221
2016-04-14,2016-04-14 09:30:00,Previous Low,110.21,110.93,0.7168,0.4718,Below Previous Low,Thursday,0.7168,0.372
2016-04-14,2016-04-14 11:46:00,Previous High,111.08,111.04,0.0675,-0.018,Below Previous Low,Thursday,0.1178,-0.081
2016-04-18,2016-04-18 09:32:00,Previous Low,110.36,110.36,0.2084,-0.0362,Below Previous Low,Monday,0.7974,-0.0362
2016-04-18,2016-04-18 10:15:00,Previous High,111.055,111.075,0.1126,-0.0405,Below Previous Low,Monday,0.1891,-0.0405
2016-04-19,2016-04-19 09:32:00,Previous High,111.265,111.24,-0.5527,-0.0225,Above Previous High,Tuesday,-0.6696,-0.0225
2016-04-21,2016-04-21 09:53:00,Previous Low,110.17,110.22,0.0272,0.1815,Between Previous High and Low,Thursday,-0.0,0.7171
2016-04-26,2016-04-26 09:31:00,Previous High,109.06,109.04,-0.0825,0.11,Above Previous High,Tuesday,-0.3851,0.3026
2016-04-28,2016-04-28 09:38:00,Previous High,107.83,107.8866,0.1484,-0.0649,Between Previous High and Low,Thursday,0.2875,-0.0649
2016-04-28,2016-04-28 15:14:00,Previous Low,106.69,106.66,-0.2343,0.0019,Between Previous High and Low,Thursday,-0.5807,0.0019
2016-04-29,2016-04-29 09:46:00,Previous Low,106.0705,106.035,-0.4153,-0.0193,Between Previous High and Low,Friday,-0.5756,-0.0193
2016-05-02,2016-05-02 14:30:00,Previous High,106.495,106.5,0.0329,-0.0798,Between Previous High and Low,Monday,0.247,-0.0798
2016-05-03,2016-05-03 10:04:00,Previous Low,105.5525,105.61,-0.0971,0.1397,Between Previous High and Low,Tuesday,-0.0971,0.2819
2016-05-04,2016-05-04 10:11:00,Previous Low,105.45,105.4495,0.019,-0.1517,Below Previous Low,Wednesday,0.019,-0.3509
2016-05-05,2016-05-05 09:31:00,Previous High,105.4811,105.43,0.0084,-0.2475,Between Previous High and Low,Thursday,0.1032,-0.4087
2016-05-06,2016-05-06 09:38:00,Previous Low,104.81,104.97,0.4198,0.1145,Below Previous Low,Friday,0.4198,-0.2767
2016-05-09,2016-05-09 09:32:00,Previous High,105.64,105.68,0.3597,-0.0,Between Previous High and Low,Monday,0.5774,-0.0
2016-05-10,2016-05-10 09:47:00,Previous High,106.37,106.38,0.141,-0.0,Between Previous High and Low,Tuesday,0.4137,-0.0564
2016-05-11,2016-05-11 10:30:00,Previous High,107.38,107.35,0.1024,-0.0931,Between Previous High and Low,Wednesday,0.1024,-0.5122
2016-05-12,2016-05-12 09:45:00,Previous Low,106.32,106.33,-0.1411,0.1881,Between Previous High and Low,Thursday,-0.6114,0.1881
2016-05-16,2016-05-16 11:05:00,Previous High,106.449,106.4305,0.0103,-0.093,Between Previous High and Low,Monday,0.264,-0.108
2016-05-17,2016-05-17 14:17:00,Previous Low,105.56,105.55,-0.1989,0.0474,Between Previous High and Low,Tuesday,-0.1989,0.1137
2016-05-18,2016-05-18 14:30:00,Previous Low,105.2,105.19,-0.1521,0.2662,Between Previous High and Low,Wednesday,-0.1521,0.6749
2016-05-19,2016-05-19 09:59:00,Previous Low,105.04,104.94,-0.2475,0.0095,Between Previous High and Low,Thursday,-0.2761,0.0476
2016-05-20,2016-05-20 09:30:00,Previous High,105.705,105.75,0.0142,0.3169,Above Previous High,Friday,0.0142,0.8845
2016-05-23,2016-05-23 09:42:00,Previous High,106.9,106.93,0.0374,-0.2245,Between Previous High and Low,Monday,0.0655,-0.2432
2016-05-24,2016-05-24 09:30:00,Previous High,106.97,106.96,0.3552,-0.0467,Between Previous High and Low,Tuesday,0.8881,-0.0467
2016-05-26,2016-05-26 14:21:00,Previous High,109.57,109.5763,0.0456,-0.0307,Between Previous High and Low,Thursday,0.0821,-0.0456
2016-05-27,2016-05-27 09:31:00,Previous High,109.7,109.64,0.082,-0.0729,Between Previous High and Low,Friday,0.3829,-0.0729
2016-05-31,2016-05-31 11:56:00,Previous High,110.15,110.15,-0.0908,0.0363,Above Previous High,Tuesday,-0.118,0.0363
2016-06-01,2016-06-01 11:01:00,Previous High,110.51,110.53,0.0633,-0.009,Between Previous High and Low,Wednesday,0.0724,-0.2715
2016-06-02,2016-06-02 09:48:00,Previous Low,109.91,109.73,-0.3457,-0.1001,Between Previous High and Low,Thursday,-0.3457,0.2275
2016-06-03,2016-06-03 10:09:00,Previous Low,109.53,109.52,-0.1004,0.0548,Between Previous High and Low,Friday,-0.1735,0.3835
2016-06-06,2016-06-06 09:50:00,Previous High,110.42,110.52,0.1087,-0.0272,Between Previous High and Low,Monday,0.1087,-0.1087
2016-06-08,2016-06-08 10:13:00,Previous Low,110.13,110.12,-0.1544,0.0091,Between Previous High and Low,Wednesday,-0.1544,0.1081
2016-06-09,2016-06-09 09:30:00,Previous Low,109.96,109.94,0.2092,-0.0909,Below Previous Low,Thursday,0.318,-0.0909
2016-06-13,2016-06-13 09:34:00,Previous Low,108.56,108.53,-0.0276,-0.2487,Below Previous Low,Monday,0.3408,-0.2579
2016-06-14,2016-06-14 09:30:00,Previous Low,107.89,107.91,0.3986,0.0093,Below Previous Low,Tuesday,0.4866,-0.1854
2016-06-15,2016-06-15 14:00:00,Previous High,108.415,108.39,0.0046,-0.2813,Between Previous High and Low,Wednesday,0.0046,-0.4197
2016-06-16,2016-06-16 12:44:00,Previous Low,107.54,107.55,0.0335,-0.1674,Below Previous Low,Thursday,0.1209,-0.1674
2016-06-17,2016-06-17 10:30:00,Previous Low,106.5,106.43,-0.1315,0.0376,Between Previous High and Low,Friday,-0.2441,0.0845
2016-06-20,2016-06-20 14:26:00,Previous High,107.6819,107.66,-0.0296,0.0623,Above Previous High,Monday,-0.2432,0.156
2016-06-22,2016-06-22 10:34:00,Previous High,107.715,107.76,0.1996,-0.0046,Between Previous High and Low,Wednesday,0.441,-0.0046
2016-06-23,2016-06-23 10:54:00,Previous High,108.19,108.19,0.0786,-0.037,Between Previous High and Low,Thursday,0.2217,-0.037
2016-06-28,2016-06-28 09:38:00,Previous High,103.6,103.63,0.3185,0.0097,Between Previous High and Low,Tuesday,0.4791,0.0097
2016-06-30,2016-06-30 09:30:00,Previous High,106.53,106.52,0.122,-0.1502,Between Previous High and Low,Thursday,0.122,-0.3755
2016-07-01,2016-07-01 09:34:00,Previous High,107.6,107.63,0.3625,0.0279,Between Previous High and Low,Friday,0.7342,-0.109
2016-07-05,2016-07-05 09:35:00,Previous Low,107.45,107.44,-0.2978,0.0186,Between Previous High and Low,Tuesday,-0.3723,0.0186
2016-07-06,2016-07-06 09:30:00,Previous Low,106.84,106.85,-0.2387,0.2153,Between Previous High and Low,Wednesday,-0.2527,0.5521
2016-07-06,2016-07-06 11:01:00,Previous High,107.66,107.62,0.2415,-0.0929,Between Previous High and Low,Wednesday,0.2972,-0.0929
2016-07-07,2016-07-07 11:04:00,Previous High,108.35,108.36,-0.0,0.1846,Above Previous High,Thursday,-0.0738,0.2123
2016-07-14,2016-07-14 09:39:00,Previous High,111.82,111.91,-0.0894,0.0894,Above Previous High,Thursday,-0.0894,0.3309
2016-07-15,2016-07-15 09:30:00,Previous High,112.19,112.28,-0.1426,0.098,Above Previous High,Friday,-0.3209,0.098
2016-07-18,2016-07-18 10:11:00,Previous High,112.3,112.29,0.098,-0.0623,Between Previous High and Low,Monday,0.3295,-0.0623
2016-07-21,2016-07-21 09:41:00,Previous High,113.65,113.64,0.0792,-0.0704,Between Previous High and Low,Thursday,0.0792,-0.2288
2016-07-22,2016-07-22 12:25:00,Previous High,113.74,113.76,0.0352,-0.0088,Between Previous High and Low,Friday,0.0352,-0.1143
2016-07-26,2016-07-26 09:31:00,Previous High,113.69,113.66,0.1803,-0.0352,Between Previous High and Low,Tuesday,0.4486,-0.0352
2016-07-26,2016-07-26 11:00:00,Previous Low,113.28,113.33,-0.0087,0.0971,Between Previous High and Low,Tuesday,-0.053,0.3619
2016-07-27,2016-07-27 14:01:00,Previous High,114.2,114.3,0.0475,0.2627,Above Previous High,Wednesday,0.0475,0.4488
2016-07-28,2016-07-28 09:31:00,Previous High,114.88,114.841,0.0544,-0.4178,Between Previous High and Low,Thursday,0.0706,-0.4178
2016-07-29,2016-07-29 09:30:00,Previous High,115.34,115.35,0.052,-0.2072,Between Previous High and Low,Friday,0.052,-0.4075
2016-08-01,2016-08-01 10:04:00,Previous High,115.54,115.5,0.0779,-0.0606,Between Previous High and Low,Monday,0.3549,-0.0606
2016-08-02,2016-08-02 10:10:00,Previous Low,115.17,115.15,-0.1476,0.026,Between Previous High and Low,Tuesday,-0.5644,0.026
2016-08-04,2016-08-04 09:30:00,Previous High,115.35,115.36,0.104,-0.078,Between Previous High and Low,Thursday,0.2037,-0.2774
2016-08-09,2016-08-09 09:34:00,Previous High,116.87,116.86,0.0941,-0.0342,Between Previous High and Low,Tuesday,0.2396,-0.0342
2016-08-10,2016-08-10 11:10:00,Previous Low,116.67,116.6802,-0.2229,0.0257,Between Previous High and Low,Wednesday,-0.3086,0.0257
2016-08-11,2016-08-11 09:30:00,Previous High,117.02,117.06,0.2991,0.0342,Between Previous High and Low,Thursday,0.2991,-0.2051
2016-08-16,2016-08-16 09:35:00,Previous Low,117.31,117.17,-0.2387,-0.0767,Between Previous High and Low,Tuesday,-0.2387,0.1108
2016-08-17,2016-08-17 09:31:00,Previous Low,117.03,116.9908,-0.2991,-0.0124,Between Previous High and Low,Wednesday,-0.3674,-0.0124
2016-08-18,2016-08-18 09:31:00,Previous High,117.3,117.31,0.0341,-0.2353,Between Previous High and Low,Thursday,0.0938,-0.2558
2016-08-19,2016-08-19 09:32:00,Previous Low,116.945,117.0,-0.124,0.047,Between Previous High and Low,Friday,-0.1582,0.4233
2016-08-19,2016-08-19 10:43:00,Previous High,117.46,117.499,0.0341,-0.1022,Between Previous High and Low,Friday,0.0426,-0.1022
2016-08-22,2016-08-22 10:25:00,Previous High,117.52,117.5,0.0255,-0.0298,Between Previous High and Low,Monday,0.0255,-0.485
2016-08-23,2016-08-23 12:54:00,Previous High,117.55,117.53,-0.034,0.0681,Above Previous High,Tuesday,-0.034,0.1361
2016-08-24,2016-08-24 09:33:00,Previous Low,117.51,117.55,0.1106,-0.0,Below Previous Low,Wednesday,0.1106,-0.1106
2016-08-25,2016-08-25 09:34:00,Previous Low,116.41,116.4192,-0.043,0.2577,Between Previous High and Low,Thursday,-0.043,0.3178
2016-08-26,2016-08-26 09:36:00,Previous High,116.97,116.97,0.1539,0.0085,Between Previous High and Low,Friday,0.4873,-0.4188
2016-08-26,2016-08-26 12:07:00,Previous Low,116.36,116.31,-0.2406,-0.043,Between Previous High and Low,Friday,-0.2406,0.2234
2016-08-30,2016-08-30 09:30:00,Previous Low,116.79,116.9,0.2569,0.0514,Below Previous Low,Tuesday,0.2569,-0.2141
2016-08-31,2016-08-31 12:05:00,Previous Low,116.16,116.1793,-0.1291,0.0344,Between Previous High and Low,Wednesday,-0.1808,0.0689
2016-09-01,2016-09-01 09:30:00,Previous High,116.56,116.61,0.163,0.0343,Between Previous High and Low,Thursday,0.2145,-0.4804
2016-09-01,2016-09-01 10:31:00,Previous Low,115.95,115.99,-0.0172,0.0862,Between Previous High and Low,Thursday,-0.0345,0.2674
2016-09-02,2016-09-02 12:20:00,Previous High,116.88,116.84,-0.0599,0.0599,Above Previous High,Friday,-0.0599,0.1198
2016-09-06,2016-09-06 10:00:00,Previous High,117.56,117.57,0.034,-0.2042,Between Previous High and Low,Tuesday,0.034,-0.4253
2016-09-07,2016-09-07 09:30:00,Previous High,117.88,117.9,-0.0254,0.1697,Above Previous High,Wednesday,-0.0254,0.2036
2016-09-08,2016-09-08 09:30:00,Previous Low,117.47,117.47,-0.1362,0.0511,Between Previous High and Low,Thursday,-0.349,0.0511
2016-09-12,2016-09-12 09:35:00,Previous Low,114.26,114.35,0.2888,0.0613,Below Previous Low,Monday,0.7702,-0.0175
2016-09-14,2016-09-14 10:13:00,Previous High,116.09,116.1001,0.1723,-0.0258,Between Previous High and Low,Wednesday,0.3273,-0.1292
2016-09-15,2016-09-15 10:11:00,Previous High,116.47,116.6136,0.2638,0.0258,Between Previous High and Low,Thursday,0.6439,0.0258
2016-09-19,2016-09-19 10:38:00,Previous High,117.412,117.455,-0.0273,0.0664,Above Previous High,Monday,-0.1295,0.0877
2016-09-23,2016-09-23 09:45:00,Previous Low,118.7177,118.78,-0.0318,0.0693,Between Previous High and Low,Friday,-0.1623,0.0693
2016-09-27,2016-09-27 09:30:00,Previous Low,117.17,117.245,-0.0,0.4438,Between Previous High and Low,Tuesday,-0.0,0.8833
2016-09-27,2016-09-27 09:53:00,Previous High,117.8,117.81,0.3282,-0.0424,Between Previous High and Low,Tuesday,0.3438,-0.0424
2016-09-28,2016-09-28 09:32:00,Previous High,118.5552,118.64,-0.0434,0.08,Above Previous High,Wednesday,-0.1393,0.139
2016-09-29,2016-09-29 11:14:00,Previous Low,118.09,118.13,-0.0677,0.0339,Between Previous High and Low,Thursday,-0.0677,0.2794
